0	346.43
0.0166667	346.045
0.0333333	344.82
0.05	342.405
0.0666667	340.725
0.0833333	339.045
0.1	337.925
0.116667	336.28
0.133333	335.195
0.15	332.885
0.166667	331.625
0.183333	330.33
0.2	328.86
0.216667	327.04
0.233333	325.185
0.25	322.98
0.266667	321.44
0.283333	320.11
0.3	317.31
0.316667	315.21
0.333333	312.515
0.35	310.66
0.366667	309.155
0.383333	306.67
0.4	304.43
0.416667	302.085
0.433333	299.845
0.45	297.325
0.466667	294.77
0.483333	291.865
0.5	289.38
0.516667	287.315
0.533333	284.655
0.55	282.17
0.566667	279.825
0.583333	276.85
0.6	274.645
0.616667	272.545
0.633333	270.06
0.65	267.75
0.666667	266.385
0.683333	264.32
0.7	262.465
0.716667	260.05
0.733333	258.3
0.75	256.2
0.766667	253.82
0.783333	251.755
0.8	249.725
0.816667	247.59
0.833333	245.035
0.85	243.075
0.866667	240.52
0.883333	238.28
0.9	236.18
0.916667	234.255
0.933333	231.84
0.95	229.285
0.966667	227.22
0.983333	225.085
1	222.915
1.01667	221.025
1.03333	219.205
1.05	217.245
1.06667	214.97
1.08333	213.045
1.1	211.12
1.11667	210
1.13333	207.97
1.15	206.29
1.16667	203.98
1.18333	202.195
1.2	200.48
1.21667	198.8
1.23333	197.225
1.25	195.37
1.26667	193.97
1.28333	191.975
1.3	189.98
1.31667	188.44
1.33333	186.935
1.35	185.045
1.36667	183.505
1.38333	182.105
1.4	180.425
1.41667	178.955
1.43333	176.995
1.45	175.525
1.46667	173.95
1.48333	172.235
1.5	170.52
1.51667	169.365
1.53333	168.07
1.55	166.285
1.56667	164.71
1.58333	163.45
1.6	161.945
1.61667	160.615
1.63333	159.005
1.65	157.745
1.66667	155.68
1.68333	154
1.7	152.075
1.71667	150.15
1.73333	148.995
1.75	147.595
1.76667	145.845
1.78333	144.375
1.8	142.87
1.81667	142.065
1.83333	140.98
1.85	139.79
1.86667	138.565
1.88333	137.235
1.9	135.73
1.91667	134.75
1.93333	133.245
1.95	131.95
1.96667	130.41
1.98333	129.535
2	128.1
2.01667	126.665
2.03333	125.125
2.05	124.285
2.06667	122.605
2.08333	121.765
2.1	120.855
2.11667	120.155
2.13333	119
2.15	117.74
2.16667	116.97
2.18333	115.745
2.2	114.765
2.21667	113.715
2.23333	112.7
2.25	111.685
2.26667	110.075
2.28333	108.955
2.3	108.115
2.31667	107.24
2.33333	106.05
2.35	104.93
2.36667	103.915
2.38333	102.725
2.4	101.815
2.41667	100.905
2.43333	100.03
2.45	98.735
2.46667	97.72
2.48333	97.09
2.5	96.145
2.51667	95.235
2.53333	94.36
2.55	93.38
2.56667	92.61
2.58333	91.84
2.6	91.28
2.61667	90.335
2.63333	89.705
2.65	89.075
2.66667	88.13
2.68333	87.29
2.7	86.485
2.71667	85.4
2.73333	84.595
2.75	83.58
2.76667	82.88
2.78333	81.9
2.8	81.235
2.81667	80.71
2.83333	80.115
2.85	79.31
2.86667	78.54
2.88333	77.805
2.9	77.35
2.91667	76.755
2.93333	75.74
2.95	75.215
2.96667	74.515
2.98333	73.99
3	73.325
3.01667	72.835
3.03333	72.065
3.05	71.05
3.06667	70.35
3.08333	69.615
3.1	68.95
3.11667	68.355
3.13333	67.62
3.15	67.165
3.16667	66.535
3.18333	65.59
3.2	64.995
3.21667	64.47
3.23333	63.77
3.25	63.14
3.26667	62.685
3.28333	62.02
3.3	61.355
3.31667	60.76
3.33333	60.13
3.35	59.605
3.36667	59.01
3.38333	58.52
3.4	57.715
3.41667	57.295
3.43333	56.77
3.45	56.175
3.46667	55.825
3.48333	55.195
3.5	54.775
3.51667	54.39
3.53333	53.445
3.55	52.78
3.56667	52.465
3.58333	51.94
3.6	51.415
3.61667	50.925
3.63333	50.505
3.65	50.19
3.66667	49.595
3.68333	49.14
3.7	48.65
3.71667	47.95
3.73333	47.81
3.75	47.18
3.76667	46.48
3.78333	46.06
3.8	45.605
3.81667	45.15
3.83333	44.87
3.85	44.485
3.86667	43.75
3.88333	43.155
3.9	42.595
3.91667	42
3.93333	41.615
3.95	41.405
3.96667	40.915
3.98333	40.285
4	39.725
4.01667	39.305
4.03333	38.885
4.05	38.5
4.06667	38.15
4.08333	37.73
4.1	37.45
4.11667	36.96
4.13333	36.47
4.15	36.085
4.16667	35.805
4.18333	35.56
4.2	35.245
4.21667	34.86
4.23333	34.44
4.25	34.16
4.26667	33.81
4.28333	33.635
4.3	33.215
4.31667	32.795
4.33333	32.515
4.35	32.13
4.36667	31.92
4.38333	31.465
4.4	31.29
4.41667	30.765
4.43333	30.38
4.45	29.96
4.46667	29.82
4.48333	29.505
4.5	29.155
4.51667	28.84
4.53333	28.63
4.55	28.56
4.56667	28.385
4.58333	28.21
4.6	27.86
4.61667	27.65
4.63333	27.265
4.65	27.02
4.66667	26.81
4.68333	26.46
4.7	26.11
4.71667	25.76
4.73333	25.375
4.75	25.2
4.76667	25.025
4.78333	24.78
4.8	24.43
4.81667	23.975
4.83333	23.625
4.85	23.415
4.86667	23.24
4.88333	23.03
4.9	22.82
4.91667	22.645
4.93333	22.33
4.95	22.085
4.96667	21.84
4.98333	21.595
5	21.42
5.01667	21.07
5.03333	20.93
5.05	20.79
5.06667	20.755
5.08333	20.93
5.1	20.965
5.11667	21.105
5.13333	21.105
5.15	21.385
5.16667	21.875
5.18333	22.365
5.2	22.575
5.21667	22.785
5.23333	23.415
5.25	24.045
5.26667	24.815
5.28333	25.795
5.3	26.215
5.31667	26.95
5.33333	27.475
5.35	28.14
5.36667	28.875
5.38333	29.155
5.4	30.1
5.41667	30.695
5.43333	31.045
5.45	31.115
5.46667	31.43
5.48333	31.955
5.5	32.55
5.51667	33.11
5.53333	33.88
5.55	34.405
5.56667	35.7
5.58333	36.33
5.6	37.03
5.61667	37.8
5.63333	38.57
5.65	40.005
5.66667	40.53
5.68333	40.845
5.7	41.37
5.71667	42.035
5.73333	43.19
5.75	43.96
5.76667	44.94
5.78333	45.64
5.8	46.41
5.81667	46.9
5.83333	47.6
5.85	48.09
5.86667	48.58
5.88333	49.175
5.9	49.77
5.91667	50.855
5.93333	52.185
5.95	53.13
5.96667	53.725
5.98333	54.635
6	56.07
6.01667	56.875
6.03333	58.135
6.05	59.36
6.06667	59.815
6.08333	61.075
6.1	62.265
6.11667	63.21
6.13333	63.77
6.15	63.63
6.16667	64.54
