1	352.292741578488
2	624.008003774468
3	916.216131385228
4	1230.03617322104
5	1566.63776224093
6	1927.24305818026
7	2313.12875464266
8	2725.62815270587
9	3166.13330317226
10	3636.09721967935
11	4137.03616497452
12	4670.53201275138
13	5238.23468754202
14	5841.86468526162
15	6483.21567710767
16	7164.15719962701
17	7886.63743387993
18	8652.68607675046
19	9464.41730757822
20	10324.0328534177
21	11233.8251563665
22	12196.1806465467
23	13213.583124469
24	14288.6172566621
25	15423.9721886109
26	16622.4452792061
27	17886.9459610842
28	19220.499731408
29	20626.2522778251
30	22107.473744528
31	23667.5631435355
32	25310.0529165216
33	27038.6136527208
34	28857.0589686619
35	30769.3505557025
36	32779.6034015682
37	34892.0911923402
38	37111.2519015806
39	39441.6935735409
40	41888.2003076593
41	44455.7384518267
42	47149.4630121804
43	49974.7242874715
44	52937.0747363532
45	56042.2760862436
46	59296.306692734
47	62705.369158841
48	66275.8982237409
49	70014.5689309726
50	73928.3050864542
51	78024.288017034
